#The following lines beginning with # are comments. Readable columns names and datatypes are provided as informational comment lines in addition to the database column names.
#If you want to re-upload this table import it as a Generic Table with these header lines unmodified.
#St, _2MASS, Rmag, Kmag, pmRA, pmDE, SpT1, mbol, DMph, DMkin, RV, vsini, SpT, EWHa, EWLi, Mm, u_Mm, n_Mm, f_Mm, Opt, Denis, _RA, _DE, RA, DEC, MatchID, MatchRA, MatchDEC, pmRA_, pmDEC, TESS Mag., Object Type, Source of Type, dstArcSec, Version, HIP, TYC ID, UCAC ID, 2MASS ID, SDSS ID, ALLWISE ID, GAIA ID, APASS ID, KIC ID, Source of Position, pmRA Err., pmDec Err., PM Flag, Parallax, Parallax Err., Source of Parallax, Gal. Long., Gal. Lat., Ecl. Long., Ecl. Lat., B Mag., B Mag. Err., V Mag., V Mag. Err., u Mag., u Mag. Err., g Mag., g Mag. Err., r Mag., r Mag. Err., i Mag., i Mag. Err., z Mag., z Mag. Err., J Mag., J Mag. Err., H Mag., H Mag. Err., K Mag., K Mag. Err., TWOMflag, prox, W1 Mag., W1 Mag. Err., W2 Mag., W2 Mag. Err., W3 Mag., W3 Mag. Err., W4 Mag., W4 Mag. Err., GAIA G Mag., GAIA G Mag. Err., TESS Mag. Err., TESS Flag, Stellar Properties Flag, T_eff, T_eff Err., log(g), log(g) Err., Metallicity, Metallicity Err., Stellar Radius, Stellar Radius Err., Stellar Mass, Stellar Mass Err., Stellar Density, Stellar Density Err., Luminosity Class from RPM, Stellar Luminosity, Stellar Luminosity Err., Distance, Distance Err., E(B-V), E(B-V) Err., Num. Sources in Aper., Contam. Ratio, Disposition, duplicate_id, priority
#@string, string, float, float, float, float, string, float, float, float, float, float, string, float, float, string, string, string, string, float, float, ra, dec, ra, dec, string, float, float, float, float, float, string, string, float, string, string, string, string, string, string, string, string, string, string, string, float, float, string, float, float, string, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, string, float, float, float, float, float, float, float, float, float, float, float, float, string, string, float, float, float, float, float, float, float, float, float, float, float, float, string, float, float, float, float, float, float, int, float, string, string, float
St,_2MASS,Rmag,Kmag,pmRA,pmDE,SpT1,mbol,DMph,DMkin,RV,vsini,SpT,EWHa,EWLi,Mm,u_Mm,n_Mm,f_Mm,Opt,Denis,_RA,_DE,RA,DEC,MatchID,MatchRA,MatchDEC,pmRA_,pmDEC,Tmag,objType,typeSrc,dstArcSec,version,HIP,TYC,UCAC,TWOMASS,SDSS,ALLWISE,GAIA,APASS,KIC,POSflag,e_pmRA,e_pmDEC,PMflag,plx,e_plx,PARflag,gallong,gallat,eclong,eclat,Bmag,e_Bmag,Vmag,e_Vmag,umag,e_umag,gmag,e_gmag,rmag_,e_rmag,imag,e_imag,zmag,e_zmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag_,e_Kmag,TWOMflag,prox,w1mag,e_w1mag,w2mag,e_w2mag,w3mag,e_w3mag,w4mag,e_w4mag,GAIAmag,e_GAIAmag,e_Tmag,TESSflag,SPFlag,Teff,e_Teff,logg,e_logg,MH,e_MH,rad,e_rad,mass,e_mass,rho,e_rho,lumclass,lum,e_lum,d,e_d,ebv,e_ebv,numcont,contratio,disposition,duplicate_id,priority
b'C',b'20583990-4743489',13.3000001907349,9.55000019073486,32.2000007629395,-83.4000015258789,b'M2.4',12.1499996185303,3.45000004768372,3.70000004768372,28.2000007629395,4.80000019073486,b'M1.4',0.259999990463257,17.2000007629395,b'N',b'',b'H{alpha}',b'',2,0,314.66625,-47.73025,314.66625,-47.73025,126603751,314.666259,-47.730279,31.1172,-82.7636,11.832,STAR,2mass,0.106650327811947,20180610,,,212-184396,20583990-4743489,,J205839.93-474349.8,6482955200020715264,24534181,,tmgaia,4.02721,4.02721,hsoy,NaN,NaN,,351.930087,-40.762961,302.815882,-29.251022,15.63,0.099,14.232,0.103,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.395,0.024,9.806,0.025,9.547,0.021,AAA-222-111-000-0-0,45.7,9.373,0.023,9.286,0.02,9.129,0.032,8.67,0.411,12.8463,0.000515557,0.018,gaiaj,,3417,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DWARF,NaN,NaN,NaN,NaN,0.0413746,NaN,31,0.01468546,,,NaN
b'C',b'02591904-5122341',15.8999996185303,10.8199996948242,81.6999969482422,-14.6999998092651,b'M5.3',13.6700000762939,2.33999991416931,3.40000009536743,11,18.2000007629395,b'M5.4',-32.1100006103516,689.5,b'Y',b'',b'Li',b'',1,0,44.82933,-51.37614,44.82933,-51.37614,231294802,44.82937,-51.376156,NaN,NaN,13.755,STAR,2mass,0.106757499811866,20180610,,,,02591904-5122341,,J025919.14-512234.2,,,,2mass,NaN,NaN,,NaN,NaN,,266.869648,-55.844525,11.861879,-63.105349,18.849,0.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.685,0.02,11.161,0.022,10.824,0.021,AAA-222-111-000-0-0,102.7,10.607,0.023,10.377,0.02,10.166,0.049,8.861,NaN,NaN,NaN,0.172,bpjk,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,0.0214918,NaN,0,NaN,,,NaN
b'C',b'00590177-6054124',11.6000003814697,8.47000026702881,96.1999969482422,-32.2999992370605,b'M0.1',10.9200000762939,3.27999997138977,3.29999995231628,10.1999998092651,4.40000009536743,b'M0.5',0.28999999165535,-12.1000003814697,b'N',b'',b'H{alpha}',b'',2,1,14.75737,-60.90344,14.75737,-60.90344,234520515,14.757417,-60.903459,97.6964,-32.5664,10.605,STAR,2mass,0.106997202325536,20180610,,,146-000925,00590177-6054124,,J005901.92-605412.8,4902835426152153344,29742116,,tmgaia,4.58089,4.58089,hsoy,NaN,NaN,,301.272906,-56.200329,333.551103,-58.317295,13.892,0.03,12.522,0.046,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.39,0.026,8.692,0.023,8.471,0.025,AAA-212-111-000-0-0,48.3,8.35,0.023,8.337,0.02,8.198,0.02,8.168,0.209,11.4811,0.000345996,0.018,gaiaj,,3707,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DWARF,NaN,NaN,NaN,NaN,0.0199392,NaN,18,0.0003539999,,,NaN
b'C',b'04133314-5231586',12.6999998092651,9.11999988555908,65.6999969482422,14.8000001907349,b'M1.7',11.6700000762939,3.36999988555908,3.5,18.3999996185303,4.40000009536743,b'M2.4',-2.45000004768372,-18.1000003814697,b'Y',b'',b'RV',b'',2,1,63.38808,-52.53294,63.38808,-52.53294,219229275,63.388092,-52.532969,66.3952,13.8062,11.54,STAR,2mass,0.107656556279747,20180610,,,188-004307,04133314-5231586,,J041333.22-523158.5,4780252730197945600,24710764,,tmgaia,1.24546,1.24552,hsoy,NaN,NaN,,261.394433,-44.916041,33.92354,-70.829312,15.425,0.046,13.888,0.149,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.003,0.026,9.349,0.022,9.118,0.021,AAA-222-111-000-0-0,9.8,9.011,0.022,8.877,0.02,8.742,0.022,8.673,0.189,12.6148,0.000461911,0.018,gaiaj,,3402,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DWARF,NaN,NaN,NaN,NaN,0.016228,NaN,17,0.01500447,,,NaN
b'C',b'00382147-4611043',15.1000003814697,10.960000038147,60.9000015258789,-46.0999984741211,b'M4.1',13.6499996185303,3.61999988555908,4,15,9.5,b'M3.8',-10.9700002670288,33.2000007629395,b'N',b'?',b'RV',b'',2,0,9.58946,-46.18453,9.58946,-46.18453,80362803,9.589492,-46.184551,61.8772,-45.8705,13.513,STAR,2mass,0.109893543665214,20180610,,,220-000617,00382147-4611043,,J003821.53-461104.9,4979312816415709312,22120405,,tmgaia,3.3288,3.32881,hsoy,NaN,NaN,,309.817934,-70.768422,345.134109,-45.064997,18.093,0.031,16.648,1.133,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.804,0.024,11.207,0.022,10.959,0.024,AAA-222-111-000-0-0,31.9,10.824,0.023,10.643,0.02,10.543,0.075,9.2,NaN,14.6868,0.00129284,0.017,gaiaj,,3104,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DWARF,NaN,NaN,NaN,NaN,0.0113951,NaN,15,0.0008153223,,,NaN
b'C',b'03244056-3904227',13.1999998092651,9.02000045776367,86.5,-17.1000003814697,b'M4.1',11.710000038147,1.67999994754791,3.20000004768372,16.2000007629395,36.0999984741211,b'M3.7',-9.93000030517578,-22.7999992370605,b'Y',b'',b'RV',b'',2,0,51.169,-39.07297,51.169,-39.07297,160008866,51.169035,-39.072984,84.9485,-7.95632,11.488,STAR,2mass,0.110039894858481,20180610,,,255-003325,03244056-3904227,,J032440.64-390422.8,4853494189020860800,17514830,,tmgaia,4.11095,4.11095,hsoy,NaN,NaN,,243.406124,-56.054631,31.997091,-54.971046,15.706,0.077,14.323,0.114,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.87,0.023,9.267,0.024,9.017,0.023,AAA-222-111-000-0-0,49,8.82,0.023,8.639,0.02,8.508,0.021,8.788,0.322,12.6095,0.000460738,0.017,gaiaj,,3216,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DWARF,NaN,NaN,NaN,NaN,0.013117,NaN,5,0.002165609,,,NaN
b'C',b'04334610-4511249',12.8000001907349,8.89999961853027,58.5999984741211,8.10000038146973,b'M2.4',11.539999961853,2.83999991416931,3.59999990463257,21,4.59999990463257,b'M1.8',-1.36000001430511,-9.19999980926514,b'N',b'',b'H{alpha}',b'',2,0,68.44208,-45.19025,68.44208,-45.19025,301083701,68.442121,-45.190262,62.2008,11.2681,11.242,STAR,2mass,0.112635602177243,20180610,,,225-004775,04334610-4511249,,J043346.16-451124.8,4790875077673493760,22212472,,tmgaia,4.23004,4.23004,hsoy,NaN,NaN,,250.65804,-42.688755,50.945702,-65.732082,15.061,0.055,13.553,0.08,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.817,0.027,9.177,0.024,8.904,0.023,AAA-222-111-000-0-0,76.8,8.798,0.023,8.675,0.02,8.54,0.022,8.535,0.272,12.2492,0.000388822,0.018,gaiaj,,3471,161,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GIANT,NaN,NaN,NaN,NaN,0.0118708,NaN,0,NaN,,,NaN
b'C',b'23570417-0337559',14.3999996185303,10.0299997329712,71.5999984741211,-53.5,b'M3.3',12.6899995803833,3.34999990463257,3.59999990463257,-5.5,4.80000019073486,b'M3.0',-4.59999990463257,24.7999992370605,b'Y',b'',b'RV',b'',2,1,359.26737,-3.63219,359.26737,-3.63219,398638983,359.2674,-3.6322,70.03,-56.67,12.461,STAR,2mass,0.113636208186753,20180610,,,432-118603,23570417-0337559,1237672793421709343,J235704.20-033756.6,2448022781947352320,724162,,tmgaia,2,2,sblink,NaN,NaN,,91.64494,-63.152558,357.881918,-3.040856,16.912,-0.125,15.06,0.2,18.8379,0.0187303,16.1329,0.00433035,14.6654,0.00362219,13.4544,0.000749639,12.3771,0.00437829,10.895,0.022,10.288,0.022,10.031,0.019,AAA-222-111-000-0-0,30.2,9.894,0.023,9.742,0.02,9.622,0.058,8.757,0.516,13.7369,0.000793807,0.04,cdwrf,cdwrf,3338,65,4.9469,0.402157,NaN,NaN,0.304,0.052,0.298,0.063,10.6071,5.4431,DWARF,0.01033683,0.003536283,74.71169,NaN,0.0414129,NaN,18,0.003595038,,,NaN
b'C',b'23314492-0244395',13.3000001907349,8.67000007629395,93.5999984741211,-66.5999984741211,b'M4.5',11.4200000762939,0.949999988079071,2.90000009536743,-5.90000009536743,5.5,b'M3.7',-17.6700000762939,-39.0999984741211,b'N',b'?',b'RV',b'',2,0,352.93717,-2.74431,352.93717,-2.74431,250081915,352.9372,-2.7443,85.32,-65.01,11.331,STAR,2mass,0.113724498883461,20180610,,,437-118147,23314492-0244395,1237679997165764650,J233144.99-024440.3,2640348977921037056,1962011,,tmgaia,2,2,sblink,NaN,NaN,,81.497759,-59.048137,352.430525,0.282215,16.109,0.118,14.515,0.047,17.2498,0.0111416,15.6271,0.00476345,14.0137,0.00308045,12.2585,0.000616128,11.4335,0.00250715,9.507,0.023,8.951,0.022,8.667,0.019,AAA-222-111-000-0-0,8.3,8.491,0.022,8.283,0.019,8.11,0.022,8.129,0.242,12.5703,0.000452292,0.055,cdwrf,cdwrf,3063,64,4.87769,0.175839,NaN,NaN,0.395,0.03,0.429,0.038,6.96091,1.58603,DWARF,0.01237305,0.001879451,NaN,NaN,0.0428424,NaN,16,0.02811286,,,NaN
b'C',b'20162190-4137359',9.30000019073486,7.26999998092651,6.5,-60.9000015258789,b'K5.6',9.47999954223633,2.67000007629395,4.40000009536743,-206.100006103516,4.19999980926514,b'K3.2',1.23000001907349,6.80000019073486,b'N',b'',b'Li',b'',2,1,304.09125,-41.62664,304.09125,-41.62664,114817013,304.091276,-41.626665,4.79943,-58.0777,9.081,STAR,2mass,0.113996049452196,20180610,,7956-01110-1,242-177740,20162190-4137359,,J201621.92-413736.5,6680344509601920128,21971706,,tmgaia,0.793047,0.947502,tgas,0.548784,0.45175,tgas,359.056576,-32.943751,296.723809,-21.298308,11.638,0.098,10.119,0.018,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.074,0.02,7.453,0.038,7.271,0.023,AAA-111-111-000-0-0,22.5,7.135,0.046,7.264,0.02,7.109,0.018,6.937,0.094,9.81752,0.000345996,0.017,gaiaj,splin,4297,166,NaN,NaN,NaN,NaN,0.700339,0.068582,0.6716125,0.0783363,NaN,NaN,GIANT,NaN,NaN,1822.209,822.744,0.0523879,NaN,0,NaN,,,NaN
b'C',b'02553178-5702522',15,10.2200002670288,89.5,-5.80000019073486,b'M4.4',12.9799995422363,2.61999988555908,3.29999995231628,13.3000001907349,9.69999980926514,b'M4.3',-6.80999994277954,-82.9000015258789,b'Y',b'',b'RV',b'',2,2,43.88242,-57.04783,43.88242,-57.04783,207138379,43.882457,-57.047855,87.5452,-7.04848,12.913,STAR,2mass,0.115539522902419,20180610,,,165-002704,02553178-5702522,,J025531.89-570252.3,4727920237323036544,27184126,,tmgaia,3.10534,3.10534,hsoy,NaN,NaN,,275.245195,-52.890223,1.775048,-66.906107,17.883,NaN,16.456,0.069,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.074,0.021,10.522,0.022,10.216,0.021,AAA-222-111-000-0-0,31.8,10.072,0.023,9.845,0.02,9.649,0.037,8.87,0.332,14.1588,0.000981214,0.017,gaiaj,,2957,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DWARF,NaN,NaN,NaN,NaN,0.0181154,NaN,19,0.003742043,,,NaN
b'C',b'03561624-3915219',14.6000003814697,9.60000038146973,68.5999984741211,-3.70000004768372,b'M4.5',12.3699998855591,1.9099999666214,3.59999990463257,16.7000007629395,6.30000019073486,b'M4.1',-10.9700002670288,46.2999992370605,b'Y',b'',b'RV',b'',2,1,59.06767,-39.25608,59.06767,-39.25608,140205777,59.067711,-39.256085,65.7086,-7.7611,12.364,STAR,2mass,0.115699198803472,20180610,,,254-003932,03561624-3915219,,J035616.32-391521.9,4843589856997210624,17529801,,tmgaia,3.90704,3.90751,hsoy,NaN,NaN,,242.632407,-49.947332,41.944274,-57.647703,17.295,0.167,15.985,0.046,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.46,0.021,9.917,0.023,9.602,0.021,AAA-222-111-000-0-0,52.4,9.446,0.023,9.229,0.021,9.055,0.025,9.003,0.353,13.6444,0.000758368,0.017,gaiaj,,2923,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DWARF,NaN,NaN,NaN,NaN,0.00984491,NaN,17,0.1980154,,,NaN
b'C',b'05241818-3622024',12.6000003814697,8.89999961853027,35.4000015258789,6,b'M2.7',11.5600004196167,2.66000008583069,4.09999990463257,39.5,4.40000009536743,b'G5.3',1.23000001907349,4.19999980926514,b'N',b'',b'Li',b'',2,2,81.07575,-36.36733,81.07575,-36.36733,167748737,81.075777,-36.367354,37.2384,6.11284,11.274,STAR,2mass,0.116580120938537,20180610,,,269-006378,05241818-3622024,,J052418.22-362202.4,4821620721320991232,17581552,,tmgaia,4.24793,4.24793,hsoy,NaN,NaN,,240.565842,-32.434186,75.808848,-59.367784,15.112,0.016,13.6,0.02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.795,0.022,9.171,0.024,8.904,0.019,AAA-222-111-000-0-0,43.3,8.802,0.022,8.668,0.02,8.547,0.022,8.764,0.307,12.3137,0.000400779,0.017,gaiaj,,3458,161,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GIANT,NaN,NaN,NaN,NaN,0.0342001,NaN,0,NaN,,,NaN
b'C',b'01321522-5034307',15.3000001907349,10.710000038147,71.5,-32.0999984741211,b'M4.0',13.4200000762939,3.5,3.79999995231628,23.3999996185303,11.5,b'M2.2',-0.389999985694885,37.2999992370605,b'N',b'',b'H{alpha}',b'',2,1,23.06342,-50.57519,23.06342,-50.57519,207085560,23.063443,-50.575219,69.4303,-28.7357,13.121,STAR,2mass,0.11689469996063,20180610,,,198-001494,01321522-5034307,,J013215.29-503431.2,4917281157810578304,25506865,,tmgaia,3.09704,3.09732,hsoy,NaN,NaN,,287.314888,-65.297395,352.299221,-53.869771,17.066,NaN,15.614,0.092,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.616,0.024,10.989,0.022,10.708,0.019,AAA-222-111-000-0-0,29.1,10.589,0.022,10.51,0.02,10.412,0.073,9.176,NaN,14.1761,0.000989886,0.018,gaiaj,,3352,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DWARF,NaN,NaN,NaN,NaN,0.0163051,NaN,21,0.005685333,,,NaN
b'C',b'05332558-5117131',10.8999996185303,8.15999984741211,44,24.2000007629395,b'K7.5',10.4799995422363,3.23000001907349,3.59999990463257,-1.60000002384186,5.09999990463257,b'K4.9',-0.899999976158142,179.100006103516,b'Y',b'',b'Li',b'2',2,1,83.35658,-51.28697,83.35658,-51.28697,235056185,83.3566,-51.287,42.1845,27.0429,10.182,STAR,2mass,0.117011631833217,20180610,,8098-00414-1,194-006096,05332558-5117131,,J053325.62-511712.9,4793327229122166784,25535883,,tmgaia,0.7845,1.08297,tgas,18.1271,0.290488,tgas,258.399542,-32.794502,74.42474,-74.367094,12.888,0.302,11.805,0.064,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.986,0.024,8.36,0.051,8.158,0.023,AAA-111-111-000-0-0,25,8.058,0.023,8.061,0.02,7.953,0.018,7.81,0.111,10.9869,0.000345996,0.046,cdwrf,cdwrf,3944,73,4.54242,0.181642,NaN,NaN,0.718,0.022,0.655,0.112,1.76957,0.162663,DWARF,0.1123806,0.006886831,55.78434,0.870096,0.0374156,NaN,26,0.007437285,,,0.007339885
b'C',b'00273330-6157169',13.6999998092651,9.47000026702881,87.5,-56.7999992370605,b'M3.5',12.1599998474121,2.65000009536743,3.20000004768372,6.5,20.7999992370605,b'M4.0',-9.18000030517578,31.6000003814697,b'Y',b'',b'RV',b'',2,1,6.88875,-61.95469,6.88875,-61.95469,231910539,6.888767,-61.954722,96.1499,-60.1229,12.036,STAR,2mass,0.118739227942884,20180610,,,141-000416,00273330-6157169,,J002733.43-615717.5,4901934204575504384,29731919,,tmgaia,3.76834,3.76834,hsoy,NaN,NaN,,307.816753,-54.946435,327.329144,-56.323316,15.974,0.645,15.265,0.114,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.327,0.026,9.731,0.024,9.468,0.024,AAA-222-111-000-0-0,60.5,9.317,0.022,9.122,0.02,8.957,0.028,8.21,NaN,13.2103,0.000613779,0.018,gaiaj,,3075,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DWARF,NaN,NaN,NaN,NaN,0.0122769,NaN,8,0.0001229438,,,NaN
b'C',b'22501826-4651310',8.69999980926514,6.65000009536743,40.5,-40.2000007629395,b'K5.2',8.85000038146973,2.13000011444092,4.5,-33.4000015258789,3.70000004768372,b'K3.0',0.980000019073486,6.59999990463257,b'N',b'',b'Li',b'',2,0,342.57608,-46.85861,342.57608,-46.85861,121471940,342.57611,-46.858636,40.1223,-39.4028,8.31,STAR,2mass,0.119226070344241,20180610,,8447-00503-1,216-197014,22501826-4651310,,J225018.29-465131.4,6516443541063874048,,,tmgaia,0.38943,1.2856,tgas,2.55771,0.802722,tgas,345.142911,-59.120295,323.765531,-36.015964,10.665,0.053,9.46,0.006,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.397,0.023,6.834,0.036,6.652,0.018,AAA-111-111-000-0-0,13.1,6.56,0.082,6.637,0.023,6.606,0.016,6.526,0.069,8.98147,0.000345996,0.018,gaiaj,splin,4432,167,NaN,NaN,NaN,NaN,0.723946,0.0765526,0.6939232,0.0824103,NaN,NaN,GIANT,NaN,NaN,390.9749,93.394,0.0104649,NaN,0,NaN,,,NaN
b'C',b'23285763-6802338',12.3999996185303,8.38000011444092,67.9000015258789,-65.5999984741211,b'M2.9',11.039999961853,2.01999998092651,3.5,8,25.1000003814697,b'M2.3',-5.32999992370605,20.2000007629395,b'Y',b'',b'RV',b'',2,1,352.24012,-68.04272,352.24012,-68.04272,229807000,352.240164,-68.042749,74.38,-71.0546,10.737,STAR,2mass,0.120030541956541,20180610,,,110-129613,23285763-6802338,,J232857.77-680234.7,6388014157668558080,33071514,,tmgaia,4.60746,4.60746,hsoy,NaN,NaN,,314.118182,-47.254024,311.740112,-56.185992,14.539,0.044,13.112,0.08,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.257,0.023,8.637,0.036,8.381,0.023,AAA-212-111-000-0-0,56.2,8.274,0.023,8.164,0.019,8.032,0.02,7.962,0.181,11.778,0.000345996,0.017,gaiaj,,3431,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DWARF,NaN,NaN,NaN,NaN,0.0303184,NaN,28,0.001673518,,,NaN
b'C',b'02502222-6545552',13.3000001907349,9.4399995803833,76.6999969482422,2.5,b'M2.8',12.0799999237061,3.11999988555908,3.59999990463257,15,8.69999980926514,b'M3.2',-7.09000015258789,-18.7999992370605,b'Y',b'',b'RV',b'',2,1,42.59258,-65.76533,42.59258,-65.76533,220523369,42.592625,-65.765358,75.4297,4.4208,11.941,STAR,2mass,0.120757927847526,20180610,,,122-002454,02502222-6545552,,J025022.36-654555.2,4696042268497964032,32411558,,tmgaia,5.03298,5.03298,hsoy,NaN,NaN,,285.516933,-47.140198,340.359469,-71.285542,16.071,0.17,14.812,0.126,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.304,0.024,9.733,0.025,9.436,0.021,AAA-222-111-000-0-0,50.9,9.325,0.023,9.149,0.02,8.985,0.024,8.848,0.331,13.0738,0.000574788,0.017,gaiaj,,3184,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DWARF,NaN,NaN,NaN,NaN,0.0314156,NaN,27,0.002953253,,,NaN
b'C',b'21083826-4244540',14,9.23999977111816,33.2000007629395,-100.699996948242,b'M4.8',12.0600004196167,1.25999999046326,3.20000004768372,-4.90000009536743,17.7000007629395,b'M4.4',-10.7200002670288,-16.8999996185303,b'Y',b'',b'RV',b'',2,1,317.15942,-42.74833,317.15942,-42.74833,126805047,317.159434,-42.748362,30.7415,-97.1219,11.94,STAR,2mass,0.120999348839996,20180610,,,237-172461,21083826-4244540,,J210838.29-424455.1,6580179275188576000,22015951,,tmgaia,5.639,5.63904,hsoy,NaN,NaN,,358.529592,-42.672565,306.483325,-25.096793,16.803,0.056,15.509,0.149,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.135,0.024,9.568,0.025,9.244,0.019,AAA-222-111-000-0-0,33.9,9.08,0.023,8.864,0.02,8.666,0.028,8.121,0.244,13.1669,0.000601071,0.017,gaiaj,,2955,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DWARF,NaN,NaN,NaN,NaN,0.0320214,NaN,43,0.005725734,,,NaN
b'C',b'04133609-4413325',14,9.90999984741211,56.7000007629395,0.400000005960464,b'M3.3',12.5699996948242,3.24000000953674,3.90000009536743,16.3999996185303,15.6999998092651,b'M3.6',-7.38000011444092,-9.5,b'Y',b'',b'RV',b'a',2,1,63.40037,-44.22569,63.40037,-44.22569,152505948,63.400413,-44.225704,65.1726,3.80801,12.413,STAR,2mass,0.121842030418897,20180610,,,229-004305,04133609-4413325,,J041336.16-441332.4,4838601647620642944,19769019,,tmgaia,3.96529,3.96529,hsoy,NaN,NaN,,249.678312,-46.332455,44.053916,-63.48374,16.79,0.044,15.437,0.126,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.769,0.024,10.193,0.025,9.913,0.023,AAA-222-111-000-0-0,85.5,9.748,0.023,9.558,0.02,9.38,0.034,9.092,0.396,13.55,0.000724007,0.017,gaiaj,,3151,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DWARF,NaN,NaN,NaN,NaN,0.0183388,NaN,23,7.013858E-06,,,NaN
b'C',b'01211813-5434245',10.6999998092651,7.80999994277954,81.6999969482422,-42.7999992370605,b'K7.4',10.1000003814697,2.9300000667572,3.5,24,4,b'K5.0',0.629999995231628,0.5,b'N',b'',b'H{alpha}',b'',2,1,20.32554,-54.57347,20.32554,-54.57347,206584764,20.325576,-54.573497,97.16,-48.35,9.717,STAR,2mass,0.122847115035821,20180610,,8474-01184-1,178-001314,01211813-5434245,,J012118.24-543425.1,4914126865108605568,26115564,,tmgaia,2,2,sblink,NaN,NaN,,293.694805,-62.015912,345.616144,-55.864248,12.193,0.194,11.273,0.015,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.622,0.024,7.969,0.038,7.806,0.018,AAA-111-111-000-0-0,31.4,7.648,0.029,7.685,0.02,7.606,0.019,7.457,0.124,10.5133,0.000345996,0.018,gaiaj,,4313.9,64,0.12,NaN,-0.22,0.08,NaN,NaN,NaN,NaN,NaN,NaN,GIANT,NaN,NaN,NaN,NaN,0.0180667,NaN,0,NaN,,,NaN
