Name,SpT,__3.6_,__4.5_,__5.8_,__8.0_,__24_,W1mag,W2mag,W3mag,W4mag,E4.5,E8.0,E24,EW2,EW3,EW4,WISE,_2M,Simbad,_RA,_DE,RA,DEC
b'2MASS J16202813-2130324',b'A7III/IV',,7.429999828338623,,7.400000095367432,7.420000076293945,7.420000076293945,7.420000076293945,7.420000076293945,7.360000133514404,b'N',b'N',b'N',b'N',b'N',b'N',b'WISE',b'2M',b'Simbad',245.11721,-21.509,245.11721,-21.509
b'2MASS J16203456-2430205',b'M6.5',11.899999618530273,11.779999732971191,11.75,11.760000228881836,,12.079999923706055,11.729999542236328,,,b'N',b'N',b'',b'N',b'',b'',b'WISE',b'2M',b'Simbad',245.144,-24.50569,245.144,-24.50569
b'2MASS J16204144-2425491',b'M5',12.40999984741211,12.239999771118164,12.15999984741211,12.15999984741211,,12.569999694824219,12.239999771118164,,,b'N',b'N',b'',b'N',b'',b'',b'WISE',b'2M',b'Simbad',245.17267,-24.43031,245.17267,-24.43031
b'2MASS J16204596-2348208',b'K3',8.819999694824219,8.770000457763672,8.760000228881836,8.720000267028809,8.5,8.75,8.75,8.739999771118164,,b'N',b'N',b'N',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',245.1915,-23.80578,245.1915,-23.80578
b'2MASS J16205022-2235387',b'A9V',,7.739999771118164,,7.71999979019165,6.239999771118164,7.730000019073486,7.730000019073486,7.559999942779541,6.239999771118164,b'N',b'N',b'Y',b'N',b'N',b'Y',b'WISE',b'2M',b'Simbad',245.20925,-22.59408,245.20925,-22.59408
b'2MASS J16210222-2358395',b'M5.25',12.65999984741211,12.550000190734863,12.460000038146973,12.270000457763672,,12.859999656677246,12.510000228881836,,,b'N',b'N',b'',b'N',b'',b'',b'WISE',b'2M',b'Simbad',245.25925,-23.97764,245.25925,-23.97764
b'2MASS J16210983-2535333',b'B9.5V',,,,,,7.03000020980835,7.099999904632568,,,b'',b'',b'',b'N',b'',b'',b'WISE',b'2M',b'Simbad',245.29096,-25.59258,245.29096,-25.59258
b'2MASS J16211131-2535342',b'B1III',,,,,2.369999885559082,2.5,,2.2200000286102295,,b'',b'',b'N',b'',b'N',b'',b'WISE',b'2M',b'Simbad',245.29712,-25.59283,245.29712,-25.59283
b'2MASS J16211563-2436117',b'M3.5',11.350000381469727,11.210000038146973,11.260000228881836,11.359999656677246,,11.4399995803833,11.329999923706055,,,b'N',b'N',b'',b'N',b'',b'',b'WISE',b'2M',b'Simbad',245.31512,-24.60325,245.31512,-24.60325
b'2MASS J16211918-2342287',b'B6V',6.400000095367432,6.300000190734863,6.179999828338623,5.96999979019165,3.869999885559082,6.360000133514404,6.329999923706055,5.639999866485596,3.9600000381469727,b'N',b'Y',b'Y',b'N',b'Y',b'Y',b'WISE',b'2M',b'Simbad',245.32992,-23.70797,245.32992,-23.70797
b'2MASS J16211920-2425525',b'M4',10.229999542236328,10.100000381469727,10.050000190734863,10.020000457763672,,10.369999885559082,10.119999885559082,9.710000038146973,,b'N',b'N',b'',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',245.33,-24.43125,245.33,-24.43125
b'2MASS J16212114-2206322',b'A9V',,7.309999942779541,,7.400000095367432,7.289999961853027,7.309999942779541,7.329999923706055,7.349999904632568,7.230000019073486,b'N',b'N',b'N',b'N',b'N',b'N',b'WISE',b'2M',b'Simbad',245.33808,-22.10894,245.33808,-22.10894
b'2MASS J16212488-2426145',b'M3.5',11.020000457763672,10.880000114440918,10.829999923706055,10.850000381469727,,11.15999984741211,10.930000305175781,,,b'N',b'N',b'',b'N',b'',b'',b'WISE',b'2M',b'Simbad',245.35367,-24.43736,245.35367,-24.43736
b'2MASS J16213591-2355035',b'M6',12.25,12.119999885559082,12.09000015258789,12.039999961853027,,12.449999809265137,12.140000343322754,,,b'N',b'N',b'',b'N',b'',b'',b'WISE',b'2M',b'Simbad',245.39962,-23.91764,245.39962,-23.91764
b'2MASS J16215466-2043091',b'K7',,,,,8.510000228881836,9.079999923706055,9.109999656677246,8.979999542236328,8.3100004196167,b'',b'',b'Y',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',245.47775,-20.71919,245.47775,-20.71919
b'2MASS J16220961-1953005',b'M3.7',8.579999923706055,8.470000267028809,8.329999923706055,8.199999809265137,6.539999961853027,8.649999618530273,8.430000305175781,7.840000152587891,6.760000228881836,b'N',b'N',b'Y',b'N',b'N',b'Y',b'WISE',b'2M',b'Simbad',245.54004,-19.88347,245.54004,-19.88347
b'2MASS J16221693-1825131',b'M8.5',,,,,,13.989999771118164,13.460000038146973,,,b'',b'',b'',b'N',b'',b'',b'WISE',b'2M',b'Simbad',245.57054,-18.42031,245.57054,-18.42031
b'2MASS J16221989-2421482',b'A1III/IV',7.0,6.960000038146973,6.989999771118164,6.96999979019165,6.440000057220459,6.96999979019165,6.949999809265137,6.949999809265137,6.340000152587891,b'N',b'N',b'Y',b'N',b'N',b'Y',b'WISE',b'2M',b'Simbad',245.58287,-24.36339,245.58287,-24.36339
b'2MASS J16222160-2217307',b'M5',,,,,7.440000057220459,12.09000015258789,11.630000114440918,9.720000267028809,7.570000171661377,b'',b'',b'Y',b'Y',b'Y',b'Y',b'WISE',b'2M',b'Simbad',245.59,-22.29186,245.59,-22.29186
b'2MASS J16222521-2405139',b'M7.25',12.550000190734863,12.329999923706055,12.069999694824219,11.6899995803833,,12.760000228881836,12.350000381469727,,,b'Y',b'Y',b'',b'Y',b'',b'',b'WISE',b'2M',b'Simbad',245.60504,-24.08719,245.60504,-24.08719
b'Oph J1622-2405 B',b'M8.75',,,,,,,,,,b'',b'',b'',b'',b'',b'',b'WISE',b'2M',b'Simbad',245.605,-24.08767,245.605,-24.08767
b'2MASS J16223834-2541017',b'M6',,,,,,12.739999771118164,12.3100004196167,11.0600004196167,,b'',b'',b'',b'Y',b'Y',b'',b'WISE',b'2M',b'Simbad',245.65975,-25.68381,245.65975,-25.68381
b'2MASS J16224385-1951057',b'M8',10.609999656677246,10.5,10.449999809265137,10.369999885559082,10.25,10.710000038146973,10.40999984741211,10.399999618530273,,b'N',b'N',b'N',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',245.68271,-19.85158,245.68271,-19.85158
b'2MASS J16225177-2307070',b'A1III/IV',6.590000152587891,6.599999904632568,6.619999885559082,6.550000190734863,6.0,6.559999942779541,6.579999923706055,6.460000038146973,5.889999866485596,b'N',b'N',b'Y',b'N',b'N',b'Y',b'WISE',b'2M',b'Simbad',245.71571,-23.11861,245.71571,-23.11861
b'2MASS J16230646-2528419',b'M6',,,,,,13.369999885559082,12.989999771118164,,,b'',b'',b'',b'N',b'',b'',b'WISE',b'2M',b'Simbad',245.77692,-25.47831,245.77692,-25.47831
b'2MASS J16230783-2300596',b'K3.5',8.050000190734863,8.039999961853027,7.980000019073486,7.989999771118164,7.320000171661377,8.039999961853027,8.029999732971191,7.650000095367432,,b'N',b'N',b'Y',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',245.78262,-23.01656,245.78262,-23.01656
b'2MASS J16232202-2609553',b'M6.5',,12.630000114440918,,11.90999984741211,,13.430000305175781,12.8100004196167,11.850000381469727,,b'Y',b'Y',b'',b'Y',b'',b'',b'WISE',b'2M',b'Simbad',245.84175,-26.16536,245.84175,-26.16536
b'2MASS J16233234-2523485',b'G1',,,,,,7.539999961853027,7.519999980926514,7.369999885559082,,b'',b'',b'',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',245.88475,-25.39681,245.88475,-25.39681
b'2MASS J16234716-2616157',b'A0V',,7.920000076293945,,7.949999809265137,7.940000057220459,7.889999866485596,7.880000114440918,7.920000076293945,7.71999979019165,b'N',b'N',b'N',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',245.9465,-26.27103,245.9465,-26.27103
b'2MASS J16235155-2317270',b'M8',11.899999618530273,11.770000457763672,11.699999809265137,11.779999732971191,,12.109999656677246,11.789999961853027,,,b'N',b'N',b'',b'N',b'',b'',b'WISE',b'2M',b'Simbad',245.96479,-23.29083,245.96479,-23.29083
b'2MASS J16235385-2946401',b'G2.5',,,,,7.150000095367432,7.610000133514404,7.619999885559082,7.53000020980835,7.210000038146973,b'',b'',b'Y',b'N',b'N',b'N',b'WISE',b'2M',b'Simbad',245.97437,-29.77781,245.97437,-29.77781
b'2MASS J16235470-2438319',b'M6',11.449999809265137,11.3100004196167,11.260000228881836,11.220000267028809,,11.640000343322754,11.329999923706055,,,b'N',b'N',b'',b'N',b'',b'',b'WISE',b'2M',b'Simbad',245.97792,-24.64219,245.97792,-24.64219
b'2MASS J16235672-3311578',b'B9.5V',,7.019999980926514,,7.110000133514404,7.199999809265137,7.059999942779541,7.070000171661377,7.130000114440918,7.230000019073486,b'N',b'N',b'N',b'N',b'N',b'N',b'WISE',b'2M',b'Simbad',245.98633,-33.19939,245.98633,-33.19939
b'2MASS J16235695-3312033',b'B9.5V',,7.360000133514404,,7.389999866485596,7.199999809265137,7.230000019073486,7.289999961853027,7.25,6.75,b'N',b'N',b'N',b'N',b'N',b'N',b'WISE',b'2M',b'Simbad',245.98729,-33.20092,245.98729,-33.20092
b'2MASS J16240289-2524539',b'B8II',,6.550000190734863,,6.610000133514404,,6.53000020980835,6.53000020980835,6.429999828338623,,b'N',b'N',b'',b'N',b'N?',b'',b'WISE',b'2M',b'Simbad',246.01204,-25.41497,246.01204,-25.41497
b'2MASS J16242132-2501314',b'B5III',6.03000020980835,6.019999980926514,6.0,5.989999771118164,6.130000114440918,6.010000228881836,,6.110000133514404,5.940000057220459,b'N',b'N',b'N',b'',b'N',b'N',b'WISE',b'2M',b'Simbad',246.08883,-25.02539,246.08883,-25.02539
b'2MASS J16245136-2239325',b'G7',,,,,6.889999866485596,6.989999771118164,7.0,6.96999979019165,6.960000038146973,b'',b'',b'N',b'N',b'N',b'N',b'WISE',b'2M',b'Simbad',246.214,-22.65903,246.214,-22.65903
b'2MASS J16245915-2521180',b'A1V',,,,,,6.949999809265137,6.960000038146973,5.940000057220459,,b'',b'',b'',b'N',b'',b'',b'WISE',b'2M',b'Simbad',246.24646,-25.355,246.24646,-25.355
b'2MASS J16250277-3006556',b'M6',,,,,,13.6899995803833,13.420000076293945,,,b'',b'',b'',b'N',b'',b'',b'WISE',b'2M',b'Simbad',246.26154,-30.11544,246.26154,-30.11544
b'2MASS J16250991-3047572',b'G1',,7.239999771118164,,7.260000228881836,7.179999828338623,7.230000019073486,7.170000076293945,7.190000057220459,7.260000228881836,b'N',b'N',b'N',b'N',b'N',b'N',b'WISE',b'2M',b'Simbad',246.29129,-30.79922,246.29129,-30.79922
b'2MASS J16252427-2327367',b'B3V',,5.400000095367432,5.409999847412109,5.360000133514404,5.460000038146973,5.480000019073486,,5.440000057220459,5.5,b'N',b'N',b'N',b'',b'N',b'N',b'WISE',b'2M',b'Simbad',246.35112,-23.46019,246.35112,-23.46019
b'2MASS J16252860-1658509',b'M8',12.199999809265137,12.079999923706055,12.0600004196167,12.039999961853027,,12.40999984741211,12.119999885559082,,,b'N',b'N',b'',b'N',b'',b'',b'WISE',b'2M',b'Simbad',246.36917,-16.98081,246.36917,-16.98081
b'2MASS J16252969-2214543',b'M5',,,,,,11.850000381469727,11.579999923706055,11.6899995803833,,b'',b'',b'',b'N',b'',b'',b'WISE',b'2M',b'Simbad',246.37371,-22.24842,246.37371,-22.24842
b'2MASS J16253507-2324186',b'B8',,5.639999866485596,5.599999904632568,5.630000114440918,5.559999942779541,5.730000019073486,,5.769999980926514,5.659999847412109,b'N',b'N',b'N',b'',b'N',b'N',b'WISE',b'2M',b'Simbad',246.39612,-23.40517,246.39612,-23.40517
b'2MASS J16253509-2326486',b'B2V',3.4700000286102295,3.4600000381469727,3.4600000381469727,3.5399999618530273,3.569999933242798,3.4800000190734863,,3.5,3.559999942779541,b'N',b'N',b'N',b'',b'N',b'N',b'WISE',b'2M',b'Simbad',246.39621,-23.44683,246.39621,-23.44683
b'2MASS J16253672-2224285',b'M7',11.970000267028809,11.890000343322754,11.880000114440918,11.819999694824219,,12.130000114440918,11.84000015258789,11.029999732971191,,b'N',b'N',b'',b'N',b'Y?',b'',b'WISE',b'2M',b'Simbad',246.403,-22.40792,246.403,-22.40792
b'2MASS J16254322-2230026',b'M5',11.710000038146973,,11.65999984741211,,,11.84000015258789,11.579999923706055,10.920000076293945,,b'',b'',b'',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',246.43008,-22.50072,246.43008,-22.50072
b'2MASS J16255066-2155454',b'M4.75',,,,,,13.039999961853027,12.800000190734863,,,b'',b'',b'',b'N',b'',b'',b'WISE',b'2M',b'Simbad',246.46108,-21.92928,246.46108,-21.92928
b'2MASS J16255065-2634062',b'B9V',,7.0,,7.070000171661377,7.0,7.0,6.989999771118164,7.019999980926514,6.96999979019165,b'N',b'N',b'N',b'N',b'N',b'N',b'WISE',b'2M',b'Simbad',246.46104,-26.56839,246.46104,-26.56839
b'2MASS J16260625-2334030',b'M5.5',,11.149999618530273,,11.119999885559082,,11.449999809265137,11.149999618530273,,,b'N',b'N',b'',b'N',b'',b'',b'WISE',b'2M',b'Simbad',246.52604,-23.5675,246.52604,-23.5675
b'2MASS J16262991-2741203',b'G0V',,,,,6.980000019073486,7.139999866485596,7.139999866485596,7.150000095367432,7.25,b'',b'',b'N',b'N',b'N',b'N',b'WISE',b'2M',b'Simbad',246.62462,-27.68897,246.62462,-27.68897
b'2MASS J16263026-2336551',b'M6',11.270000457763672,10.859999656677246,10.5600004196167,9.960000038146973,6.789999961853027,11.529999732971191,10.890000343322754,9.130000114440918,6.739999771118164,b'Y',b'Y',b'Y',b'Y',b'Y',b'Y',b'WISE',b'2M',b'Simbad',246.62608,-23.61531,246.62608,-23.61531
b'2MASS J16263864-2158515',b'M4',,,,,,10.539999961853027,10.300000190734863,10.109999656677246,,b'',b'',b'',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',246.661,-21.98097,246.661,-21.98097
b'2MASS J16265619-2213519',b'M6',12.020000457763672,11.920000076293945,11.819999694824219,11.880000114440918,,12.210000038146973,11.920000076293945,,,b'N',b'N',b'',b'N',b'',b'',b'WISE',b'2M',b'Simbad',246.73412,-22.23108,246.73412,-22.23108
b'2MASS J16270145-1827225',b'B2Vne',,,,,,2.990000009536743,,1.059999942779541,0.47999998927116394,b'',b'',b'',b'',b'Y',b'Y',b'WISE',b'2M',b'Simbad',246.75604,-18.45625,246.75604,-18.45625
b'2MASS J16270217-2542346',b'M6',,,,,,12.710000038146973,12.15999984741211,,,b'',b'',b'',b'Y',b'',b'',b'WISE',b'2M',b'Simbad',246.75904,-25.70961,246.75904,-25.70961
b'2MASS J16270942-2148457',b'M4.5',,,,,,11.289999961853027,10.869999885559082,9.640000343322754,7.380000114440918,b'',b'',b'',b'Y',b'Y',b'Y',b'WISE',b'2M',b'Simbad',246.78925,-21.81269,246.78925,-21.81269
b'2MASS J16271252-2711219',b'F5V',,,,,7.090000152587891,6.900000095367432,7.099999904632568,7.21999979019165,7.269999980926514,b'',b'',b'N',b'N',b'N',b'N',b'WISE',b'2M',b'Simbad',246.80217,-27.18942,246.80217,-27.18942
b'2MASS J16272034-2844302',b'M6',,,,,,13.5600004196167,13.029999732971191,,,b'',b'',b'',b'Y',b'',b'',b'WISE',b'2M',b'Simbad',246.83475,-28.74172,246.83475,-28.74172
b'2MASS J16272553-2138036',b'M4',,,,,,11.050000190734863,10.84000015258789,10.699999809265137,,b'',b'',b'',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',246.85637,-21.63433,246.85637,-21.63433
b'2MASS J16273956-2245230',b'K2',,,,,,8.0,8.020000457763672,7.840000152587891,7.489999771118164,b'',b'',b'',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',246.91483,-22.75639,246.91483,-22.75639
b'2MASS J16274799-2457134',b'M5',,11.569999694824219,,11.520000457763672,,11.880000114440918,11.600000381469727,,,b'N',b'N',b'',b'N',b'',b'',b'WISE',b'2M',b'Simbad',246.94996,-24.95372,246.94996,-24.95372
b'2MASS J16281808-2428358',b'M6',10.899999618530273,10.710000038146973,10.65999984741211,10.699999809265137,,11.050000190734863,10.75,,,b'N',b'N',b'',b'N',b'',b'',b'WISE',b'2M',b'Simbad',247.07533,-24.47661,247.07533,-24.47661
b'2MASS J16284703-2428138',b'M6',11.199999809265137,10.6899995803833,10.319999694824219,9.739999771118164,7.380000114440918,11.279999732971191,10.609999656677246,,,b'Y',b'Y',b'Y',b'Y',b'',b'',b'WISE',b'2M',b'Simbad',247.19596,-24.4705,247.19596,-24.4705
b'2MASS J16285281-2147410',b'M3.5',,,,,,10.649999618530273,10.489999771118164,10.399999618530273,,b'',b'',b'',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',247.22004,-21.79472,247.22004,-21.79472
b'2MASS J16292211-1742091',b'M4.75',,,,,,11.510000228881836,11.279999732971191,10.9399995803833,,b'',b'',b'',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',247.34212,-17.70253,247.34212,-17.70253
b'2MASS J16292443-2625549',b'M1.5Iab',,,,,,,,,,b'',b'',b'',b'',b'',b'',b'WISE',b'2M',b'Simbad',247.35179,-26.43192,247.35179,-26.43192
b'2MASS J16293624-2456527',b'M6',12.069999694824219,12.010000228881836,11.970000267028809,11.970000267028809,,12.220000267028809,11.949999809265137,,,b'N',b'N',b'',b'N',b'',b'',b'WISE',b'2M',b'Simbad',247.401,-24.94797,247.401,-24.94797
b'2MASS J16293662-1708413',b'M4.75',,,,,,10.869999885559082,10.619999885559082,10.600000381469727,,b'',b'',b'',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',247.40258,-17.14481,247.40258,-17.14481
b'2MASS J16293934-1614570',b'M3',,,,,,11.0,10.890000343322754,11.020000457763672,,b'',b'',b'',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',247.41392,-16.24917,247.41392,-16.24917
b'2MASS J16294869-2152118',b'K2',7.659999847412109,7.650000095367432,7.619999885559082,7.590000152587891,7.519999980926514,7.610000133514404,7.619999885559082,7.53000020980835,7.130000114440918,b'N',b'N',b'N',b'N',b'N',b'N',b'WISE',b'2M',b'Simbad',247.45287,-21.86994,247.45287,-21.86994
b'2MASS J16294879-2137086',b'M5',,,,,7.210000038146973,11.229999542236328,10.779999732971191,9.039999961853027,7.360000133514404,b'',b'',b'Y',b'Y',b'Y',b'Y',b'WISE',b'2M',b'Simbad',247.45329,-21.61906,247.45329,-21.61906
b'2MASS J16295459-2458459',b'A2V',7.409999847412109,7.340000152587891,7.349999904632568,7.309999942779541,6.099999904632568,7.25,7.25,7.190000057220459,6.239999771118164,b'N',b'N',b'Y',b'N',b'N',b'Y',b'WISE',b'2M',b'Simbad',247.47746,-24.97942,247.47746,-24.97942
b'2MASS J16302673-2359087',b'M6',10.829999923706055,10.460000038146973,10.170000076293945,9.3100004196167,5.949999809265137,11.029999732971191,10.449999809265137,8.470000267028809,6.090000152587891,b'Y',b'Y',b'Y',b'Y',b'Y',b'Y',b'WISE',b'2M',b'Simbad',247.61137,-23.98575,247.61137,-23.98575
b'2MASS J16303390-2428062',b'M4',9.880000114440918,9.630000114440918,9.390000343322754,8.760000228881836,6.110000133514404,9.960000038146973,9.609999656677246,7.889999866485596,6.039999961853027,b'Y',b'Y',b'Y',b'Y',b'Y',b'Y',b'WISE',b'2M',b'Simbad',247.64125,-24.46839,247.64125,-24.46839
b'2MASS J16305349-2424538',b'M5.5',10.479999542236328,10.170000076293945,9.850000381469727,9.1899995803833,6.489999771118164,10.640000343322754,10.149999618530273,8.359999656677246,6.489999771118164,b'Y',b'Y',b'Y',b'Y',b'Y',b'Y',b'WISE',b'2M',b'Simbad',247.72287,-24.41494,247.72287,-24.41494
b'2MASS J16310240-2408431',b'M5',10.0,9.739999771118164,9.460000038146973,8.989999771118164,6.46999979019165,10.260000228881836,9.729999542236328,8.239999771118164,6.420000076293945,b'Y',b'Y',b'Y',b'Y',b'Y',b'Y',b'WISE',b'2M',b'Simbad',247.76,-24.14531,247.76,-24.14531
b'2MASS J16311105-2959523',b'F3V',,7.400000095367432,,7.480000019073486,7.360000133514404,7.380000114440918,7.380000114440918,7.380000114440918,7.380000114440918,b'N',b'N',b'N',b'N',b'N',b'N',b'WISE',b'2M',b'Simbad',247.79604,-29.99786,247.79604,-29.99786
b'2MASS J16313519-2542261',b'M7.5',,,,,,13.199999809265137,12.859999656677246,,,b'',b'',b'',b'N',b'',b'',b'WISE',b'2M',b'Simbad',247.89662,-25.70725,247.89662,-25.70725
b'2MASS J16320136-2237081',b'M5.5',,,,,,11.600000381469727,11.050000190734863,9.489999771118164,7.539999961853027,b'',b'',b'',b'Y',b'Y',b'Y',b'WISE',b'2M',b'Simbad',248.00567,-22.61892,248.00567,-22.61892
b'2MASS J16324221-2316562',b'M5.5',,,,,,10.640000343322754,10.399999618530273,10.1899995803833,,b'',b'',b'',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',248.17587,-23.28228,248.17587,-23.28228
b'2MASS J16324727-2059375',b'M6',11.890000343322754,11.600000381469727,11.319999694824219,10.869999885559082,7.349999904632568,12.130000114440918,11.670000076293945,9.930000305175781,7.619999885559082,b'Y',b'Y',b'Y',b'Y',b'Y',b'Y',b'WISE',b'2M',b'Simbad',248.19696,-20.99375,248.19696,-20.99375
b'2MASS J16332000-2741076',b'M5.5',,,,,,13.369999885559082,13.130000114440918,,,b'',b'',b'',b'N',b'',b'',b'WISE',b'2M',b'Simbad',248.33333,-27.68544,248.33333,-27.68544
b'2MASS J16342850-2201119',b'M6',,,,,,11.899999618530273,11.579999923706055,11.119999885559082,,b'',b'',b'',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',248.61875,-22.01997,248.61875,-22.01997
b'2MASS J16354836-2148396',b'M0',,,,,,8.34000015258789,8.229999542236328,8.09000015258789,7.980000019073486,b'',b'',b'',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',248.9515,-21.811,248.9515,-21.811
b'2MASS J16355295-2812576',b'B0V',,3.640000104904175,,3.75,3.559999942779541,3.549999952316284,,3.7200000286102295,3.4700000286102295,b'N',b'N',b'N',b'',b'N',b'N',b'WISE',b'2M',b'Simbad',248.97062,-28.216,248.97062,-28.216
b'2MASS J16365288-2708187',b'G0',,8.010000228881836,,7.96999979019165,7.809999942779541,7.989999771118164,8.020000457763672,7.980000019073486,,b'N',b'N',b'N',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',249.22033,-27.13853,249.22033,-27.13853
b'2MASS J16370753-2432395',b'M6',11.970000267028809,11.75,11.710000038146973,11.760000228881836,,12.149999618530273,11.789999961853027,,,b'N',b'N',b'',b'N',b'',b'',b'WISE',b'2M',b'Simbad',249.28137,-24.54431,249.28137,-24.54431
b'2MASS J16372167-3006521',b'G2V',,,,,,7.75,7.800000190734863,7.769999980926514,7.630000114440918,b'',b'',b'',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',249.34029,-30.11447,249.34029,-30.11447
b'2MASS J16381081-2940401',b'F5V',,,,,7.630000114440918,7.670000076293945,7.599999904632568,7.989999771118164,7.849999904632568,b'',b'',b'Y',b'N',b'N',b'N',b'WISE',b'2M',b'Simbad',249.54504,-29.67781,249.54504,-29.67781
b'2MASS J16382865-1813136',b'B9.5IV',,,,,,5.659999847412109,,5.420000076293945,3.8499999046325684,b'',b'',b'',b'',b'Y',b'Y',b'WISE',b'2M',b'Simbad',249.61937,-18.22044,249.61937,-18.22044
b'2MASS J16391914-2534093',b'M9.5',14.579999923706055,14.239999771118164,,,,14.220000267028809,13.84000015258789,,,b'N',b'',b'',b'Y',b'',b'',b'WISE',b'2M',b'Simbad',249.82975,-25.56925,249.82975,-25.56925
b'2MASS J16401792-2353452',b'A1V',,,3.4200000762939453,,,4.380000114440918,,0.9599999785423279,-0.5600000023841858,b'',b'',b'',b'',b'Y',b'Y',b'WISE',b'2M',b'Simbad',250.07467,-23.89589,250.07467,-23.89589
b'2MASS J16420771-3038378',b'G8V',,8.529999732971191,,8.5,8.470000267028809,8.520000457763672,8.510000228881836,8.479999542236328,,b'N',b'N',b'N',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',250.53212,-30.64383,250.53212,-30.64383
b'2MASS J16430538-2627307',b'F3V',,,,,7.46999979019165,7.449999809265137,7.480000019073486,7.480000019073486,7.340000152587891,b'',b'',b'N',b'N',b'N',b'N',b'WISE',b'2M',b'Simbad',250.77242,-26.45853,250.77242,-26.45853
b'2MASS J16474733-1952319',b'F3V',,,,,6.960000038146973,7.75,7.789999961853027,7.699999809265137,6.949999809265137,b'',b'',b'Y',b'N',b'N',b'Y',b'WISE',b'2M',b'Simbad',251.94721,-19.87553,251.94721,-19.87553
b'2MASS J16491221-2242416',b'F3V',,7.829999923706055,,7.860000133514404,7.789999961853027,7.639999866485596,7.730000019073486,7.820000171661377,8.050000190734863,b'N',b'N',b'N',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',252.30087,-22.71156,252.30087,-22.71156
b'2MASS J16501069-2644331',b'A3V',,7.28000020980835,,7.340000152587891,6.489999771118164,7.25,7.28000020980835,7.210000038146973,6.480000019073486,b'N',b'N',b'Y',b'N',b'N',b'Y',b'WISE',b'2M',b'Simbad',252.54454,-26.74253,252.54454,-26.74253
